# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
634,Pre-Flop,1,24936,-24936,DISCARD,0,"['6h', '6s']","['4s', '6d']","['8s', '2h']",,,2,2
634,Pre-Flop,1,24936,-24936,CALL,0,"['6h', '6s']","['4s', '8h']","['8s', '2h']",,6d,2,2
634,Flop,0,24936,-24936,CHECK,0,"['6h', '6s']","['4s', '8h']","['8s', '2h', '7s']",,6d,100,100
634,Flop,1,24936,-24936,CHECK,0,"['6h', '6s']","['4s', '8h']","['8s', '2h', '7s']",,6d,100,100
634,Turn,0,24936,-24936,CHECK,0,"['6h', '6s']","['4s', '8h']","['8s', '2h', '7s', '5s']",,6d,100,100
634,Turn,1,24936,-24936,FOLD,0,"['6h', '6s']","['4s', '8h']","['8s', '2h', '7s', '5s']",,6d,100,100
635,Pre-Flop,1,25036,-25036,CALL,0,"['4d', '9d']","['As', '8h']","['4h', '7h']",,,1,1
635,Pre-Flop,0,25036,-25036,RAISE,98,"['4d', '9d']","['As', '8h']","['4h', '7h']",,,2,2
635,Pre-Flop,1,25036,-25036,CALL,0,"['4d', '9d']","['As', '8h']","['4h', '7h']",,,2,2
635,Pre-Flop,0,25036,-25036,CHECK,0,"['4d', '9d']","['As', '8h']","['4h', '7h']",,,100,100
635,Flop,1,25036,-25036,CHECK,0,"['4d', '9d']","['As', '8h']","['4h', '7h', '6h']",,,100,100
635,Flop,0,25036,-25036,CHECK,0,"['4d', '9d']","['As', '8h']","['4h', '7h', '6h']",,,100,100
635,Turn,1,25036,-25036,CHECK,0,"['4d', '9d']","['As', '8h']","['4h', '7h', '6h', 'Ah']",,,100,100
635,Turn,0,25036,-25036,CHECK,0,"['4d', '9d']","['As', '8h']","['4h', '7h', '6h', 'Ah']",,,100,100
635,River,1,25036,-25036,FOLD,0,"['4d', '9d']","['As', '8h']","['4h', '7h', '6h', 'Ah', '8s']",,,100,100
636,Pre-Flop,0,25136,-25136,RAISE,98,"['7d', '3d']","['8s', '7h']","['Ad', '3h']",,,1,1
636,Pre-Flop,1,25136,-25136,DISCARD,0,"['7d', '3d']","['8s', '7h']","['Ad', '3h']",,,2,2
636,Pre-Flop,1,25136,-25136,FOLD,0,"['7d', '3d']","['4d', '7h']","['Ad', '3h']",,8s,2,2
637,Pre-Flop,1,25138,-25138,DISCARD,0,"['4h', '3h']","['8s', '4d']","['3d', '2h']",,,1,1
637,Pre-Flop,1,25138,-25138,RAISE,53,"['4h', '3h']","['4s', '4d']","['3d', '2h']",,8s,1,1
637,Pre-Flop,0,25138,-25138,RAISE,45,"['4h', '3h']","['4s', '4d']","['3d', '2h']",,8s,2,2
637,Pre-Flop,1,25138,-25138,FOLD,0,"['4h', '3h']","['4s', '4d']","['3d', '2h']",,8s,55,55
638,Pre-Flop,0,25193,-25193,RAISE,98,"['2h', '7s']","['3d', '9h']","['9d', '3h']",,,1,1
638,Pre-Flop,1,25193,-25193,DISCARD,0,"['2h', '7s']","['3d', '9h']","['9d', '3h']",,,2,2
638,Pre-Flop,1,25193,-25193,CALL,0,"['2h', '7s']","['Ah', '9h']","['9d', '3h']",,3d,2,2
638,Flop,0,25193,-25193,CHECK,0,"['2h', '7s']","['Ah', '9h']","['9d', '3h', '5s']",,3d,100,100
638,Flop,1,25193,-25193,FOLD,0,"['2h', '7s']","['Ah', '9h']","['9d', '3h', '5s']",,3d,100,100
639,Pre-Flop,1,25293,-25293,DISCARD,0,"['3d', '8h']","['6d', '4s']","['7h', '7s']",,,1,1
639,Pre-Flop,1,25293,-25293,CALL,0,"['3d', '8h']","['9s', '4s']","['7h', '7s']",,6d,1,1
639,Pre-Flop,0,25293,-25293,RAISE,98,"['3d', '8h']","['9s', '4s']","['7h', '7s']",,6d,2,2
639,Pre-Flop,1,25293,-25293,CALL,0,"['3d', '8h']","['9s', '4s']","['7h', '7s']",,6d,2,2
639,Pre-Flop,0,25293,-25293,CHECK,0,"['3d', '8h']","['9s', '4s']","['7h', '7s']",,6d,100,100
639,Flop,1,25293,-25293,FOLD,0,"['3d', '8h']","['9s', '4s']","['7h', '7s', '8s']",,6d,100,100
640,Pre-Flop,0,25393,-25393,RAISE,98,"['9h', '2d']","['7h', '5s']","['2h', '7d']",,,1,1
640,Pre-Flop,1,25393,-25393,CALL,0,"['9h', '2d']","['7h', '5s']","['2h', '7d']",,,2,2
640,Flop,0,25393,-25393,CHECK,0,"['9h', '2d']","['7h', '5s']","['2h', '7d', '2s']",,,100,100
640,Flop,1,25393,-25393,FOLD,0,"['9h', '2d']","['7h', '5s']","['2h', '7d', '2s']",,,100,100
641,Pre-Flop,1,25493,-25493,RAISE,29,"['6s', '7s']","['8h', '4h']","['6h', '3s']",,,1,1
641,Pre-Flop,0,25493,-25493,RAISE,69,"['6s', '7s']","['8h', '4h']","['6h', '3s']",,,2,2
641,Pre-Flop,1,25493,-25493,CALL,0,"['6s', '7s']","['8h', '4h']","['6h', '3s']",,,31,31
641,Pre-Flop,0,25493,-25493,CHECK,0,"['6s', '7s']","['8h', '4h']","['6h', '3s']",,,100,100
641,Flop,1,25493,-25493,DISCARD,0,"['6s', '7s']","['8h', '4h']","['6h', '3s', '5h']",,,100,100
641,Flop,1,25493,-25493,FOLD,0,"['6s', '7s']","['5d', '4h']","['6h', '3s', '5h']",,8h,100,100
642,Pre-Flop,0,25593,-25593,RAISE,98,"['7s', '3s']","['6s', '9d']","['5h', '9s']",,,1,1
642,Pre-Flop,1,25593,-25593,CALL,0,"['7s', '3s']","['6s', '9d']","['5h', '9s']",,,2,2
642,Flop,0,25593,-25593,CHECK,0,"['7s', '3s']","['6s', '9d']","['5h', '9s', '2d']",,,100,100
642,Flop,1,25593,-25593,FOLD,0,"['7s', '3s']","['6s', '9d']","['5h', '9s', '2d']",,,100,100
643,Pre-Flop,1,25693,-25693,CALL,0,"['3h', '9s']","['6d', '6h']","['5s', '8s']",,,1,1
643,Pre-Flop,0,25693,-25693,RAISE,98,"['3h', '9s']","['6d', '6h']","['5s', '8s']",,,2,2
643,Pre-Flop,1,25693,-25693,CALL,0,"['3h', '9s']","['6d', '6h']","['5s', '8s']",,,2,2
643,Pre-Flop,0,25693,-25693,CHECK,0,"['3h', '9s']","['6d', '6h']","['5s', '8s']",,,100,100
643,Flop,1,25693,-25693,CHECK,0,"['3h', '9s']","['6d', '6h']","['5s', '8s', '4s']",,,100,100
643,Flop,0,25693,-25693,CHECK,0,"['3h', '9s']","['6d', '6h']","['5s', '8s', '4s']",,,100,100
643,Turn,1,25693,-25693,FOLD,0,"['3h', '9s']","['6d', '6h']","['5s', '8s', '4s', '8h']",,,100,100
644,Pre-Flop,0,25793,-25793,RAISE,98,"['5h', '6d']","['7s', '3d']","['As', '9h']",,,1,1
644,Pre-Flop,1,25793,-25793,DISCARD,0,"['5h', '6d']","['7s', '3d']","['As', '9h']",,,2,2
644,Pre-Flop,1,25793,-25793,FOLD,0,"['5h', '6d']","['7s', '9d']","['As', '9h']",,3d,2,2
645,Pre-Flop,1,25795,-25795,RAISE,31,"['Ad', '8s']","['8d', '9s']","['3s', '9h']",,,1,1
645,Pre-Flop,0,25795,-25795,RAISE,67,"['Ad', '8s']","['8d', '9s']","['3s', '9h']",,,2,2
645,Pre-Flop,1,25795,-25795,CALL,0,"['Ad', '8s']","['8d', '9s']","['3s', '9h']",,,33,33
645,Pre-Flop,0,25795,-25795,CHECK,0,"['Ad', '8s']","['8d', '9s']","['3s', '9h']",,,100,100
645,Flop,1,25795,-25795,CHECK,0,"['Ad', '8s']","['8d', '9s']","['3s', '9h', '7s']",,,100,100
645,Flop,0,25795,-25795,CHECK,0,"['Ad', '8s']","['8d', '9s']","['3s', '9h', '7s']",,,100,100
645,Turn,1,25795,-25795,CHECK,0,"['Ad', '8s']","['8d', '9s']","['3s', '9h', '7s', 'Ah']",,,100,100
645,Turn,0,25795,-25795,CHECK,0,"['Ad', '8s']","['8d', '9s']","['3s', '9h', '7s', 'Ah']",,,100,100
645,River,1,25795,-25795,CHECK,0,"['Ad', '8s']","['8d', '9s']","['3s', '9h', '7s', 'Ah', '5d']",,,100,100
645,River,0,25795,-25795,CHECK,0,"['Ad', '8s']","['8d', '9s']","['3s', '9h', '7s', 'Ah', '5d']",,,100,100
646,Pre-Flop,0,25895,-25895,RAISE,98,"['7s', 'As']","['Ad', '4s']","['2d', '3d']",,,1,1
646,Pre-Flop,1,25895,-25895,FOLD,0,"['7s', 'As']","['Ad', '4s']","['2d', '3d']",,,2,2
647,Pre-Flop,1,25897,-25897,DISCARD,0,"['4s', '4h']","['5d', '9s']","['7d', '5h']",,,1,1
647,Pre-Flop,1,25897,-25897,RAISE,85,"['4s', '4h']","['2s', '9s']","['7d', '5h']",,5d,1,1
647,Pre-Flop,0,25897,-25897,RAISE,13,"['4s', '4h']","['2s', '9s']","['7d', '5h']",,5d,2,2
647,Pre-Flop,1,25897,-25897,FOLD,0,"['4s', '4h']","['2s', '9s']","['7d', '5h']",,5d,87,87
648,Pre-Flop,0,25984,-25984,RAISE,98,"['4s', '5h']","['As', '7h']","['4h', '2d']",,,1,1
648,Pre-Flop,1,25984,-25984,FOLD,0,"['4s', '5h']","['As', '7h']","['4h', '2d']",,,2,2
649,Pre-Flop,1,25986,-25986,RAISE,89,"['6h', 'Ah']","['3h', 'Ad']","['4h', '8h']",,,1,1
649,Pre-Flop,0,25986,-25986,RAISE,9,"['6h', 'Ah']","['3h', 'Ad']","['4h', '8h']",,,2,2
649,Pre-Flop,1,25986,-25986,DISCARD,0,"['6h', 'Ah']","['3h', 'Ad']","['4h', '8h']",,,91,91
649,Pre-Flop,1,25986,-25986,FOLD,0,"['6h', 'Ah']","['6d', 'Ad']","['4h', '8h']",,3h,91,91
650,Pre-Flop,0,26077,-26077,RAISE,98,"['2h', '5d']","['9d', '6d']","['9s', '3d']",,,1,1
650,Pre-Flop,1,26077,-26077,FOLD,0,"['2h', '5d']","['9d', '6d']","['9s', '3d']",,,2,2
651,Pre-Flop,1,26079,-26079,CALL,0,"['7s', '6d']","['7d', '2s']","['8h', '5d']",,,1,1
651,Pre-Flop,0,26079,-26079,RAISE,98,"['7s', '6d']","['7d', '2s']","['8h', '5d']",,,2,2
651,Pre-Flop,1,26079,-26079,FOLD,0,"['7s', '6d']","['7d', '2s']","['8h', '5d']",,,2,2
652,Pre-Flop,0,26081,-26081,RAISE,98,"['As', '5d']","['6d', '3h']","['7h', '6h']",,,1,1
652,Pre-Flop,1,26081,-26081,DISCARD,0,"['As', '5d']","['6d', '3h']","['7h', '6h']",,,2,2
652,Pre-Flop,1,26081,-26081,CALL,0,"['As', '5d']","['6d', '4d']","['7h', '6h']",,3h,2,2
652,Flop,0,26081,-26081,CHECK,0,"['As', '5d']","['6d', '4d']","['7h', '6h', '9s']",,3h,100,100
652,Flop,1,26081,-26081,FOLD,0,"['As', '5d']","['6d', '4d']","['7h', '6h', '9s']",,3h,100,100
653,Pre-Flop,1,26181,-26181,FOLD,0,"['6s', '2s']","['9s', '7d']","['7h', '2d']",,,1,1
654,Pre-Flop,0,26182,-26182,RAISE,98,"['8d', '9s']","['3s', '5d']","['5h', '3h']",,,1,1
654,Pre-Flop,1,26182,-26182,FOLD,0,"['8d', '9s']","['3s', '5d']","['5h', '3h']",,,2,2
655,Pre-Flop,1,26184,-26184,RAISE,70,"['8d', 'Ah']","['8s', '7h']","['5d', '8h']",,,1,1
655,Pre-Flop,0,26184,-26184,RAISE,28,"['8d', 'Ah']","['8s', '7h']","['5d', '8h']",,,2,2
655,Pre-Flop,1,26184,-26184,DISCARD,0,"['8d', 'Ah']","['8s', '7h']","['5d', '8h']",,,72,72
655,Pre-Flop,1,26184,-26184,CALL,0,"['8d', 'Ah']","['8s', '6s']","['5d', '8h']",,7h,72,72
655,Pre-Flop,0,26184,-26184,CHECK,0,"['8d', 'Ah']","['8s', '6s']","['5d', '8h']",,7h,100,100
655,Flop,1,26184,-26184,CHECK,0,"['8d', 'Ah']","['8s', '6s']","['5d', '8h', '3s']",,7h,100,100
655,Flop,0,26184,-26184,CHECK,0,"['8d', 'Ah']","['8s', '6s']","['5d', '8h', '3s']",,7h,100,100
655,Turn,1,26184,-26184,CHECK,0,"['8d', 'Ah']","['8s', '6s']","['5d', '8h', '3s', '9s']",,7h,100,100
655,Turn,0,26184,-26184,CHECK,0,"['8d', 'Ah']","['8s', '6s']","['5d', '8h', '3s', '9s']",,7h,100,100
655,River,1,26184,-26184,FOLD,0,"['8d', 'Ah']","['8s', '6s']","['5d', '8h', '3s', '9s', '7d']",,7h,100,100
656,Pre-Flop,0,26284,-26284,RAISE,98,"['3d', 'As']","['9s', '6s']","['2s', '5s']",,,1,1
656,Pre-Flop,1,26284,-26284,CALL,0,"['3d', 'As']","['9s', '6s']","['2s', '5s']",,,2,2
656,Flop,0,26284,-26284,CHECK,0,"['3d', 'As']","['9s', '6s']","['2s', '5s', '6h']",,,100,100
656,Flop,1,26284,-26284,FOLD,0,"['3d', 'As']","['9s', '6s']","['2s', '5s', '6h']",,,100,100
657,Pre-Flop,1,26384,-26384,CALL,0,"['5h', '6h']","['5d', '6d']","['3d', 'Ad']",,,1,1
657,Pre-Flop,0,26384,-26384,RAISE,98,"['5h', '6h']","['5d', '6d']","['3d', 'Ad']",,,2,2
657,Pre-Flop,1,26384,-26384,DISCARD,0,"['5h', '6h']","['5d', '6d']","['3d', 'Ad']",,,2,2
657,Pre-Flop,1,26384,-26384,FOLD,0,"['5h', '6h']","['7h', '6d']","['3d', 'Ad']",,5d,2,2
658,Pre-Flop,0,26386,-26386,RAISE,98,"['5h', '2d']","['4s', 'As']","['Ah', '3d']",,,1,1
658,Pre-Flop,1,26386,-26386,FOLD,0,"['5h', '2d']","['4s', 'As']","['Ah', '3d']",,,2,2
659,Pre-Flop,1,26388,-26388,DISCARD,0,"['3s', '4d']","['As', '6h']","['6d', '9s']",,,1,1
659,Pre-Flop,1,26388,-26388,FOLD,0,"['3s', '4d']","['As', '3h']","['6d', '9s']",,6h,1,1
660,Pre-Flop,0,26389,-26389,RAISE,98,"['Ah', '4d']","['7d', '4h']","['5h', '3s']",,,1,1
660,Pre-Flop,1,26389,-26389,DISCARD,0,"['Ah', '4d']","['7d', '4h']","['5h', '3s']",,,2,2
660,Pre-Flop,1,26389,-26389,FOLD,0,"['Ah', '4d']","['8s', '4h']","['5h', '3s']",,7d,2,2
661,Pre-Flop,1,26391,-26391,RAISE,73,"['4d', '2h']","['As', '8h']","['6h', '5h']",,,1,1
661,Pre-Flop,0,26391,-26391,RAISE,25,"['4d', '2h']","['As', '8h']","['6h', '5h']",,,2,2
661,Pre-Flop,1,26391,-26391,DISCARD,0,"['4d', '2h']","['As', '8h']","['6h', '5h']",,,75,75
661,Pre-Flop,1,26391,-26391,FOLD,0,"['4d', '2h']","['As', '7h']","['6h', '5h']",,8h,75,75
662,Pre-Flop,0,26466,-26466,RAISE,98,"['5d', '4d']","['9s', '2d']","['7h', '9h']",,,1,1
662,Pre-Flop,1,26466,-26466,CALL,0,"['5d', '4d']","['9s', '2d']","['7h', '9h']",,,2,2
662,Flop,0,26466,-26466,CHECK,0,"['5d', '4d']","['9s', '2d']","['7h', '9h', '3h']",,,100,100
662,Flop,1,26466,-26466,DISCARD,0,"['5d', '4d']","['9s', '2d']","['7h', '9h', '3h']",,,100,100
662,Flop,1,26466,-26466,FOLD,0,"['5d', '4d']","['9s', '6s']","['7h', '9h', '3h']",,2d,100,100
663,Pre-Flop,1,26566,-26566,FOLD,0,"['5h', '4d']","['8d', '8s']","['5s', '8h']",,,1,1
664,Pre-Flop,0,26567,-26567,RAISE,98,"['3d', '9d']","['6d', '4s']","['4h', '8d']",,,1,1
664,Pre-Flop,1,26567,-26567,FOLD,0,"['3d', '9d']","['6d', '4s']","['4h', '8d']",,,2,2
665,Pre-Flop,1,26569,-26569,RAISE,51,"['5s', '4h']","['4s', '3h']","['2h', '7h']",,,1,1
665,Pre-Flop,0,26569,-26569,RAISE,47,"['5s', '4h']","['4s', '3h']","['2h', '7h']",,,2,2
665,Pre-Flop,1,26569,-26569,FOLD,0,"['5s', '4h']","['4s', '3h']","['2h', '7h']",,,53,53
666,Pre-Flop,0,26622,-26622,RAISE,98,"['3h', '2h']","['6h', '4h']","['9s', '9h']",,,1,1
666,Pre-Flop,1,26622,-26622,DISCARD,0,"['3h', '2h']","['6h', '4h']","['9s', '9h']",,,2,2
666,Pre-Flop,1,26622,-26622,CALL,0,"['3h', '2h']","['Ad', '4h']","['9s', '9h']",,6h,2,2
666,Flop,0,26622,-26622,CHECK,0,"['3h', '2h']","['Ad', '4h']","['9s', '9h', '4d']",,6h,100,100
666,Flop,1,26622,-26622,CHECK,0,"['3h', '2h']","['Ad', '4h']","['9s', '9h', '4d']",,6h,100,100
666,Turn,0,26622,-26622,CHECK,0,"['3h', '2h']","['Ad', '4h']","['9s', '9h', '4d', '5d']",,6h,100,100
666,Turn,1,26622,-26622,CHECK,0,"['3h', '2h']","['Ad', '4h']","['9s', '9h', '4d', '5d']",,6h,100,100
666,River,0,26622,-26622,CHECK,0,"['3h', '2h']","['Ad', '4h']","['9s', '9h', '4d', '5d', '7s']",,6h,100,100
666,River,1,26622,-26622,FOLD,0,"['3h', '2h']","['Ad', '4h']","['9s', '9h', '4d', '5d', '7s']",,6h,100,100
667,Pre-Flop,1,26722,-26722,RAISE,54,"['9h', 'Ah']","['7d', '3s']","['3h', '3d']",,,1,1
667,Pre-Flop,0,26722,-26722,RAISE,44,"['9h', 'Ah']","['7d', '3s']","['3h', '3d']",,,2,2
667,Pre-Flop,1,26722,-26722,CALL,0,"['9h', 'Ah']","['7d', '3s']","['3h', '3d']",,,56,56
667,Pre-Flop,0,26722,-26722,CHECK,0,"['9h', 'Ah']","['7d', '3s']","['3h', '3d']",,,100,100
667,Flop,1,26722,-26722,DISCARD,0,"['9h', 'Ah']","['7d', '3s']","['3h', '3d', '2d']",,,100,100
667,Flop,1,26722,-26722,FOLD,0,"['9h', 'Ah']","['7d', '7s']","['3h', '3d', '2d']",,3s,100,100
668,Pre-Flop,0,26822,-26822,RAISE,98,"['Ah', '8d']","['7d', '2s']","['9d', '8h']",,,1,1
668,Pre-Flop,1,26822,-26822,CALL,0,"['Ah', '8d']","['7d', '2s']","['9d', '8h']",,,2,2
668,Flop,0,26822,-26822,CHECK,0,"['Ah', '8d']","['7d', '2s']","['9d', '8h', '6h']",,,100,100
668,Flop,1,26822,-26822,FOLD,0,"['Ah', '8d']","['7d', '2s']","['9d', '8h', '6h']",,,100,100
669,Pre-Flop,1,26922,-26922,FOLD,0,"['7s', '3s']","['8h', '6h']","['Ah', '8s']",,,1,1
670,Pre-Flop,0,26923,-26923,RAISE,98,"['3d', 'As']","['2h', '6h']","['2d', '3h']",,,1,1
670,Pre-Flop,1,26923,-26923,FOLD,0,"['3d', 'As']","['2h', '6h']","['2d', '3h']",,,2,2
671,Pre-Flop,1,26925,-26925,DISCARD,0,"['Ad', '4d']","['5d', '7d']","['4h', '5h']",,,1,1
671,Pre-Flop,1,26925,-26925,CALL,0,"['Ad', '4d']","['5d', '6d']","['4h', '5h']",,7d,1,1
671,Pre-Flop,0,26925,-26925,RAISE,98,"['Ad', '4d']","['5d', '6d']","['4h', '5h']",,7d,2,2
671,Pre-Flop,1,26925,-26925,FOLD,0,"['Ad', '4d']","['5d', '6d']","['4h', '5h']",,7d,2,2
672,Pre-Flop,0,26927,-26927,RAISE,98,"['2d', 'Ad']","['8d', '2s']","['6s', '5s']",,,1,1
672,Pre-Flop,1,26927,-26927,CALL,0,"['2d', 'Ad']","['8d', '2s']","['6s', '5s']",,,2,2
672,Flop,0,26927,-26927,CHECK,0,"['2d', 'Ad']","['8d', '2s']","['6s', '5s', '4s']",,,100,100
672,Flop,1,26927,-26927,FOLD,0,"['2d', 'Ad']","['8d', '2s']","['6s', '5s', '4s']",,,100,100
673,Pre-Flop,1,27027,-27027,RAISE,20,"['7s', '9d']","['9s', '4s']","['9h', '4d']",,,1,1
673,Pre-Flop,0,27027,-27027,RAISE,78,"['7s', '9d']","['9s', '4s']","['9h', '4d']",,,2,2
673,Pre-Flop,1,27027,-27027,FOLD,0,"['7s', '9d']","['9s', '4s']","['9h', '4d']",,,22,22
674,Pre-Flop,0,27049,-27049,RAISE,98,"['5s', '2h']","['2s', 'As']","['5d', '8d']",,,1,1
674,Pre-Flop,1,27049,-27049,DISCARD,0,"['5s', '2h']","['2s', 'As']","['5d', '8d']",,,2,2
674,Pre-Flop,1,27049,-27049,CALL,0,"['5s', '2h']","['2s', '8h']","['5d', '8d']",,As,2,2
674,Flop,0,27049,-27049,CHECK,0,"['5s', '2h']","['2s', '8h']","['5d', '8d', '3h']",,As,100,100
674,Flop,1,27049,-27049,CHECK,0,"['5s', '2h']","['2s', '8h']","['5d', '8d', '3h']",,As,100,100
674,Turn,0,27049,-27049,CHECK,0,"['5s', '2h']","['2s', '8h']","['5d', '8d', '3h', '9s']",,As,100,100
674,Turn,1,27049,-27049,CHECK,0,"['5s', '2h']","['2s', '8h']","['5d', '8d', '3h', '9s']",,As,100,100
674,River,0,27049,-27049,CHECK,0,"['5s', '2h']","['2s', '8h']","['5d', '8d', '3h', '9s', '4d']",,As,100,100
674,River,1,27049,-27049,CHECK,0,"['5s', '2h']","['2s', '8h']","['5d', '8d', '3h', '9s', '4d']",,As,100,100
675,Pre-Flop,1,26949,-26949,RAISE,88,"['5h', '6h']","['Ah', '7h']","['9s', '8s']",,,1,1
675,Pre-Flop,0,26949,-26949,RAISE,10,"['5h', '6h']","['Ah', '7h']","['9s', '8s']",,,2,2
675,Pre-Flop,1,26949,-26949,CALL,0,"['5h', '6h']","['Ah', '7h']","['9s', '8s']",,,90,90
675,Pre-Flop,0,26949,-26949,CHECK,0,"['5h', '6h']","['Ah', '7h']","['9s', '8s']",,,100,100
675,Flop,1,26949,-26949,CHECK,0,"['5h', '6h']","['Ah', '7h']","['9s', '8s', '4s']",,,100,100
675,Flop,0,26949,-26949,CHECK,0,"['5h', '6h']","['Ah', '7h']","['9s', '8s', '4s']",,,100,100
675,Turn,1,26949,-26949,CHECK,0,"['5h', '6h']","['Ah', '7h']","['9s', '8s', '4s', '3d']",,,100,100
675,Turn,0,26949,-26949,CHECK,0,"['5h', '6h']","['Ah', '7h']","['9s', '8s', '4s', '3d']",,,100,100
675,River,1,26949,-26949,CHECK,0,"['5h', '6h']","['Ah', '7h']","['9s', '8s', '4s', '3d', '6d']",,,100,100
675,River,0,26949,-26949,CHECK,0,"['5h', '6h']","['Ah', '7h']","['9s', '8s', '4s', '3d', '6d']",,,100,100
676,Pre-Flop,0,27049,-27049,RAISE,98,"['2s', '7s']","['9s', '6d']","['6h', '7d']",,,1,1
676,Pre-Flop,1,27049,-27049,DISCARD,0,"['2s', '7s']","['9s', '6d']","['6h', '7d']",,,2,2
676,Pre-Flop,1,27049,-27049,CALL,0,"['2s', '7s']","['5s', '6d']","['6h', '7d']",,9s,2,2
676,Flop,0,27049,-27049,CHECK,0,"['2s', '7s']","['5s', '6d']","['6h', '7d', '9h']",,9s,100,100
676,Flop,1,27049,-27049,CHECK,0,"['2s', '7s']","['5s', '6d']","['6h', '7d', '9h']",,9s,100,100
676,Turn,0,27049,-27049,CHECK,0,"['2s', '7s']","['5s', '6d']","['6h', '7d', '9h', '4h']",,9s,100,100
676,Turn,1,27049,-27049,CHECK,0,"['2s', '7s']","['5s', '6d']","['6h', '7d', '9h', '4h']",,9s,100,100
676,River,0,27049,-27049,CHECK,0,"['2s', '7s']","['5s', '6d']","['6h', '7d', '9h', '4h', '7h']",,9s,100,100
676,River,1,27049,-27049,FOLD,0,"['2s', '7s']","['5s', '6d']","['6h', '7d', '9h', '4h', '7h']",,9s,100,100
677,Pre-Flop,1,27149,-27149,CALL,0,"['2s', '8h']","['2h', 'Ah']","['9s', '5d']",,,1,1
677,Pre-Flop,0,27149,-27149,RAISE,98,"['2s', '8h']","['2h', 'Ah']","['9s', '5d']",,,2,2
677,Pre-Flop,1,27149,-27149,FOLD,0,"['2s', '8h']","['2h', 'Ah']","['9s', '5d']",,,2,2
678,Pre-Flop,0,27151,-27151,RAISE,98,"['2d', '5d']","['6d', '2h']","['3s', '4h']",,,1,1
678,Pre-Flop,1,27151,-27151,DISCARD,0,"['2d', '5d']","['6d', '2h']","['3s', '4h']",,,2,2
678,Pre-Flop,1,27151,-27151,FOLD,0,"['2d', '5d']","['6d', '7d']","['3s', '4h']",,2h,2,2
679,Pre-Flop,1,27153,-27153,FOLD,0,"['8d', '7s']","['3h', '8h']","['8s', '9s']",,,1,1
680,Pre-Flop,0,27154,-27154,RAISE,98,"['4s', '2d']","['9d', '8h']","['As', '3s']",,,1,1
680,Pre-Flop,1,27154,-27154,DISCARD,0,"['4s', '2d']","['9d', '8h']","['As', '3s']",,,2,2
680,Pre-Flop,1,27154,-27154,CALL,0,"['4s', '2d']","['9d', '7h']","['As', '3s']",,8h,2,2
680,Flop,0,27154,-27154,CHECK,0,"['4s', '2d']","['9d', '7h']","['As', '3s', '2h']",,8h,100,100
680,Flop,1,27154,-27154,FOLD,0,"['4s', '2d']","['9d', '7h']","['As', '3s', '2h']",,8h,100,100
681,Pre-Flop,1,27254,-27254,DISCARD,0,"['2d', '3d']","['7d', '5h']","['9d', '5s']",,,1,1
681,Pre-Flop,1,27254,-27254,FOLD,0,"['2d', '3d']","['7d', '2h']","['9d', '5s']",,5h,1,1
682,Pre-Flop,0,27255,-27255,RAISE,98,"['9h', '9d']","['2h', '4d']","['Ah', '3s']",,,1,1
682,Pre-Flop,1,27255,-27255,DISCARD,0,"['9h', '9d']","['2h', '4d']","['Ah', '3s']",,,2,2
682,Pre-Flop,1,27255,-27255,CALL,0,"['9h', '9d']","['3h', '4d']","['Ah', '3s']",,2h,2,2
682,Flop,0,27255,-27255,CHECK,0,"['9h', '9d']","['3h', '4d']","['Ah', '3s', '3d']",,2h,100,100
682,Flop,1,27255,-27255,CHECK,0,"['9h', '9d']","['3h', '4d']","['Ah', '3s', '3d']",,2h,100,100
682,Turn,0,27255,-27255,CHECK,0,"['9h', '9d']","['3h', '4d']","['Ah', '3s', '3d', '6h']",,2h,100,100
682,Turn,1,27255,-27255,FOLD,0,"['9h', '9d']","['3h', '4d']","['Ah', '3s', '3d', '6h']",,2h,100,100
683,Pre-Flop,1,27355,-27355,RAISE,50,"['9h', 'Ah']","['9d', '5h']","['7s', '3h']",,,1,1
683,Pre-Flop,0,27355,-27355,RAISE,48,"['9h', 'Ah']","['9d', '5h']","['7s', '3h']",,,2,2
683,Pre-Flop,1,27355,-27355,DISCARD,0,"['9h', 'Ah']","['9d', '5h']","['7s', '3h']",,,52,52
683,Pre-Flop,1,27355,-27355,FOLD,0,"['9h', 'Ah']","['4h', '5h']","['7s', '3h']",,9d,52,52
684,Pre-Flop,0,27407,-27407,RAISE,98,"['3d', '6s']","['Ad', '9s']","['8h', '2h']",,,1,1
684,Pre-Flop,1,27407,-27407,FOLD,0,"['3d', '6s']","['Ad', '9s']","['8h', '2h']",,,2,2
685,Pre-Flop,1,27409,-27409,DISCARD,0,"['3d', 'Ah']","['6d', '8h']","['7d', '4h']",,,1,1
685,Pre-Flop,1,27409,-27409,CALL,0,"['3d', 'Ah']","['7s', '8h']","['7d', '4h']",,6d,1,1
685,Pre-Flop,0,27409,-27409,RAISE,98,"['3d', 'Ah']","['7s', '8h']","['7d', '4h']",,6d,2,2
685,Pre-Flop,1,27409,-27409,FOLD,0,"['3d', 'Ah']","['7s', '8h']","['7d', '4h']",,6d,2,2
